#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2,vDiff,oDiff,cnt
evM,11.467845804988405,0,689,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,11.467891156462327,0,689,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,0,0,3
wNC,11.483310657596112,0,689,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,8,0,1
wNC,11.601496598639189,0,697,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,0,0,2
ePL,11.733424036280905,0,705,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,0,10,0,0,-8,0,1
evM,11.733469387754827,0,705,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,10,0,0,0,0,2
evS,11.733514739228749,0,705,16,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,16,0,1
ePL,12.001405895691335,0,721,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-16,0,1
evM,12.001451247165257,0,721,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,12.001496598639179,0,721,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,12.016712018140309,0,722,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
wNC,12.134648526076813,0,729,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,1,0,1
ePL,12.267936507936218,0,737,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,0,10,0,0,-8,0,1
evM,12.26798185941014,0,737,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,10,0,0,0,0,2
evS,12.268027210884062,0,737,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,8,0,1
evS,12.401088435373858,0,745,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
ePL,12.534580498865907,0,753,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,12.534625850339829,0,753,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,12.534671201813751,0,753,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,12.550226757369304,0,754,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
wNC,12.66816326530581,0,761,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,1,0,1
ePL,12.80222222222191,0,769,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,0,0,10,0,0,-8,0,1
evM,12.802267573695833,0,769,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,0,3,10,0,0,0,0,2
evS,12.802312925169755,0,769,16,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,0,3,9,0,0,16,0,1
ePL,13.06793650793618,0,785,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,191,0,66,3,9,0,0,-16,0,1
evM,13.067981859410102,0,785,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,191,0,66,0,9,0,0,0,0,2
evS,13.068027210884024,0,785,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,191,0,66,0,10,0,0,1,0,1
wNC,13.083424036280848,0,786,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
wNC,13.200521541949778,0,793,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,1,0,1
ePL,13.334512471654987,0,801,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,191,0,0,0,10,0,0,-8,0,1
evM,13.33455782312891,0,801,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,191,0,0,3,10,0,0,0,0,2
evS,13.334603174602831,0,801,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,191,0,0,3,9,0,0,8,0,1
evS,13.46766439909262,0,809,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
ePL,13.60115646258467,0,817,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,13.601201814058593,0,817,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,13.601247165532515,0,817,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,0,0,3
wNC,13.616643990929338,0,817,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,8,0,1
wNC,13.734603174602801,0,825,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,-1,0,1
ePL,13.866507936507562,0,832,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,0,10,0,0,-7,0,1
evM,13.866553287981484,0,832,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,10,0,0,0,0,2
evS,13.866621315192369,0,832,17,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,17,0,1
ePL,14.134489795917984,0,849,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-17,0,1
evM,14.134535147391906,0,849,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,14.134580498865828,0,849,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,14.150045351473535,0,850,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
wNC,14.267981859410039,0,857,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,1,0,1
ePL,14.40126984126945,0,865,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,0,10,0,0,-8,0,1
evM,14.401337868480335,0,865,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,10,0,0,0,0,2
evS,14.401383219954257,0,865,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,8,0,1
evS,14.534421768707086,0,873,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
ePL,14.667913832199144,0,881,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,14.667959183673066,0,881,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,14.668004535146988,0,881,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,14.683560090702542,0,882,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
wNC,14.801519274376005,0,889,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,1,0,1
ePL,14.935306122448564,0,897,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,0,0,10,0,0,-8,0,1
evM,14.935351473922486,0,897,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,0,3,10,0,0,0,0,2
evS,14.93541950113337,0,897,16,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,0,3,9,0,0,16,0,1
ePL,15.201383219954222,0,913,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,191,0,66,3,9,0,0,-16,0,1
evM,15.201428571428144,0,913,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,191,0,66,0,9,0,0,0,0,2
evS,15.201473922902066,0,913,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,191,0,66,0,10,0,0,1,0,1
wNC,15.216938775509773,0,914,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
wNC,15.333990929704777,0,921,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,1,0,1
ePL,15.467913832199107,0,929,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,191,0,0,0,10,0,0,-8,0,1
evM,15.46795918367303,0,929,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,191,0,0,3,10,0,0,0,0,2
evS,15.468004535146951,0,929,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,191,0,0,3,9,0,0,8,0,1
evS,15.601473922902052,0,937,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
ePL,15.734716553287532,0,945,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,15.734761904761454,0,945,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,15.734807256235376,0,945,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,15.750272108843085,0,946,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
wNC,15.868163265305666,0,953,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,1,0,1
ePL,16.002290249432644,0,961,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,0,10,0,0,-8,0,1
evM,16.002335600906566,0,961,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,10,0,0,0,0,2
evS,16.002380952380488,0,961,16,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,16,0,1
ePL,16.2677097505664,0,977,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-16,0,1
evM,16.267755102040322,0,977,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,16.267800453514244,0,977,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,16.28385487528295,0,978,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
wNC,16.401995464852117,0,985,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,1,0,1
ePL,16.53453514739177,0,993,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,0,10,0,0,-8,0,1
evM,16.534603174602655,0,993,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,10,0,0,0,0,2
evS,16.534648526076577,0,993,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,8,0,1
evS,16.668072562357764,0,1001,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
ePL,16.801201814058455,0,1009,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,16.801247165532377,0,1009,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,16.8012925170063,0,1009,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,16.817346938775007,0,1010,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
wNC,16.934693877550526,0,1017,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,1,0,1
evS,17.070975056688848,0,1025,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,-7,0,1
wNC,17.084263038548233,0,1026,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
ePL,17.201541950112865,0,1033,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,0,10,0,0,-7,0,1
evM,17.201587301586788,0,1033,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,10,0,0,0,0,2
evS,17.20163265306071,0,1033,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,9,0,0,8,0,1
wNC,17.335034013604933,0,1041,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
evS,17.46836734693827,0,1049,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,3
ePL,17.602494331065262,0,1057,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,17.602539682539184,0,1057,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,17.602585034013106,0,1057,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,17.617891156462075,0,1058,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
ePL,17.735192743763648,0,1065,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,0,10,0,0,-7,0,1
evM,17.73523809523757,0,1065,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,10,0,0,0,0,2
evS,17.73528344671149,0,1065,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,9,0,0,8,0,1
wNC,17.86836734693826,0,1073,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
evS,18.002993197278393,0,1081,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,3
ePL,18.13582766439855,0,1089,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,18.135873015872473,0,1089,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,18.135918367346395,0,1089,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,18.151836734693333,0,1090,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
ePL,18.268934240362277,0,1097,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,0,10,0,0,-7,0,1
evM,18.2689795918362,0,1097,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,10,0,0,0,0,2
evS,18.26902494331012,0,1097,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,9,0,0,8,0,1
wNC,18.402380952380422,0,1105,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
evS,18.535782312924635,0,1113,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,3
ePL,18.66918367346885,0,1121,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,18.669229024942773,0,1121,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,18.669274376416695,0,1121,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,18.685464852607172,0,1122,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
evS,18.802517006802187,0,1129,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,66,0,10,0,0,1,0,1
wNC,18.93585034013553,0,1137,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,0,0,2
ePL,19.069342403627594,0,1145,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,0,10,0,0,-8,0,1
evM,19.069387755101516,0,1145,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,10,0,0,0,0,2
evS,19.06943310657544,0,1145,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,8,0,1
ePL,19.203424036280644,0,1153,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,19.203469387754566,0,1153,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,19.20351473922849,0,1153,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,19.218798185940503,0,1154,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
ePL,19.336077097505115,0,1161,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,0,10,0,0,-7,0,1
evM,19.336122448979037,0,1161,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,10,0,0,0,0,2
evS,19.33619047618992,0,1161,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,9,0,0,8,0,1
wNC,19.469795918366778,0,1169,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
evS,19.60263038548694,0,1177,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,3
ePL,19.736598639455178,0,1185,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,19.7366439909291,0,1185,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,19.73668934240302,0,1185,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,19.752199546484658,0,1186,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
ePL,19.869501133786237,0,1193,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,0,10,0,0,-7,0,1
evM,19.86954648526016,0,1193,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,10,0,0,0,0,2
evS,19.86959183673408,0,1193,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,9,0,0,8,0,1
wNC,20.002675736960843,0,1201,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
evS,20.13684807256174,0,1209,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,3
ePL,20.269523809523175,0,1217,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,20.269569160997097,0,1217,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,20.26961451247102,0,1217,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,20.28555555555492,0,1218,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
ePL,20.402653061223866,0,1225,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,0,10,0,0,-7,0,1
evM,20.402698412697788,0,1225,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,10,0,0,0,0,2
evS,20.40274376417171,0,1225,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,9,0,0,8,0,1
wNC,20.53607709750505,0,1233,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
evS,20.66938775510142,0,1241,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,3
ePL,20.802879818593482,0,1249,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,20.802925170067404,0,1249,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,20.802970521541326,0,1249,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,20.819183673468764,0,1250,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
evS,20.93621315192682,0,1257,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,66,0,10,0,0,1,0,1
wNC,21.069319727890544,0,1265,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,171,0,66,0,10,0,0,0,0,2
ePL,21.202698412697785,0,1273,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,0,10,0,0,-8,0,1
evM,21.202743764171707,0,1273,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,10,0,0,0,0,2
evS,21.20278911564563,0,1273,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,8,0,1
ePL,21.337210884353105,0,1281,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,21.337256235827027,0,1281,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,21.33730158730095,0,1281,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,21.352607709749922,0,1282,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
ePL,21.470113378684168,0,1289,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,0,10,0,0,-7,0,1
evM,21.47015873015809,0,1289,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,10,0,0,0,0,2
evS,21.470204081632012,0,1289,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,9,0,0,8,0,1
wNC,21.603401360543586,0,1297,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
evS,21.736780045350844,0,1305,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,3
ePL,21.871133786847455,0,1313,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,21.871179138321377,0,1313,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,21.8712244897953,0,1313,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,21.886349206348573,0,1314,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
ePL,22.00387755101976,0,1321,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,0,10,0,0,-7,0,1
evM,22.00392290249368,0,1321,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,10,0,0,0,0,2
evS,22.003968253967603,0,1321,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,9,0,0,8,0,1
wNC,22.136802721087797,0,1329,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
evS,22.27111111111046,0,1337,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,3
ePL,22.40371882086101,0,1345,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,22.40376417233493,0,1345,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
evS,22.403809523808853,0,1345,1,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,10,0,0,1,0,1
wNC,22.419682539681872,0,1346,7,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,185,0,66,0,10,0,0,6,0,1
ePL,22.53682539682474,0,1353,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,0,10,0,0,-7,0,1
evM,22.53687074829866,0,1353,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,10,0,0,0,0,2
evS,22.536916099772583,0,1353,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,8,171,0,0,3,9,0,0,8,0,1
wNC,22.670204081631997,0,1361,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,2
evS,22.80365079365013,0,1369,8,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,0,3,9,0,0,0,0,3
ePL,22.937233560090053,0,1377,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,3,9,0,0,-8,0,1
evM,22.937278911563975,0,1377,0,,0,,0,0,1,r,0,0,0,2,0,,,,,,,,0,0,0,187,0,66,0,9,0,0,0,0,2
