#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2,vDiff,oDiff,cnt
evS,76.71931972789335,0,4604,1,,12,,1008,1008,2,a,1,1,-1,1104,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,76.73444444444664,0,4605,1,,11,,1008,1008,2,a,1,1,-1,1105,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,76.75120181406118,0,4606,1,,10,,1008,1008,2,a,1,1,-1,1106,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,76.76782312925393,0,4607,1,,9,,1008,1008,2,a,1,1,-1,1107,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,76.7841950113401,0,4608,1,,8,,1008,1008,2,a,1,1,-1,1108,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,76.80065759637411,0,4609,1,,7,,1008,1008,2,a,1,1,-1,1109,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,76.8173696145147,0,4610,30,,6,,1008,1008,2,a,1,1,-1,1110,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,77.31768707483215,0,4640,1,,5,,1008,1008,2,a,1,1,-1,1111,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,77.33419501134009,0,4641,1,,4,,1008,1008,2,a,1,1,-1,1112,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,77.35056689342626,0,4642,1,,3,,1008,1008,2,a,1,1,-1,1113,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,77.36700680272332,0,4643,1,,2,,1008,1008,2,a,1,1,10,1114,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,77.38607709750791,0,4644,0,,12,,1008,1008,2,a,1,1,0,1115,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,77.38616780045575,0,4644,1,,12,,1008,1008,2,a,1,1,-1,1115,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,77.40027210884577,0,4645,1,,11,,1008,1008,2,a,1,1,-1,1116,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,77.41700680272334,0,4646,1,,10,,1008,1008,2,a,1,1,-1,1117,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,77.43369614512699,0,4647,1,,9,,1008,1008,2,a,1,1,-1,1118,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,77.45009070295013,0,4648,0,,8,,1008,1008,2,a,1,1,-1,1119,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,-1,0,1
aVC,77.46632653061455,0,4648,1,,7,,1008,1008,2,a,1,1,-1,1120,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,1,0,1
aVC,77.48267573696377,0,4649,30,,6,,1008,1008,2,a,1,1,-1,1121,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,77.98315192743999,0,4679,1,,5,,1008,1008,2,a,1,1,-1,1122,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,77.99959183673704,0,4680,1,,4,,1008,1008,2,a,1,1,-1,1123,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,78.0160317460341,0,4681,1,,3,,1008,1008,2,a,1,1,-1,1124,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,78.03247165533116,0,4682,2,,2,,1008,1008,2,a,1,1,10,1125,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,1,0,1
aVC,78.0502721088459,0,4684,0,,12,,1008,1008,2,a,1,1,-1,1126,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-2,0,1
aVC,78.06616780045589,0,4684,0,,11,,1008,1008,2,a,1,1,0,1127,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,1
ePL,78.06655328798423,0,4684,0,,11,,1008,1008,2,a,1,1,0,1127,0,,,,,,,,240,3,4,184,11,184,3,9,0,0,0,0,2
evM,78.06659863945816,0,4684,0,,11,,1008,1008,2,a,1,1,0,1127,0,,,,,,,,240,3,4,184,11,184,0,9,0,0,0,0,3
evS,78.06664399093209,0,4684,1,,11,,1008,1008,2,a,1,1,-1,1127,0,,,,,,,,240,3,4,184,11,184,0,10,0,0,1,0,1
aVC,78.08249433106815,0,4685,1,,10,,1008,1008,2,a,1,1,-1,1128,0,,,,,,,,240,3,4,170,10,184,0,10,0,0,0,0,2
aVC,78.09918367347177,0,4686,1,,9,,1008,1008,2,a,1,1,-1,1129,0,,,,,,,,240,3,4,170,9,184,0,10,0,0,0,0,3
aVC,78.11589569161238,0,4687,1,,8,,1008,1008,2,a,1,1,-1,1130,0,,,,,,,,240,3,4,170,8,184,0,10,0,0,0,0,4
aVC,78.132585034016,0,4688,1,,7,,1008,1008,2,a,1,1,-1,1131,0,,,,,,,,240,3,4,170,7,184,0,10,0,0,0,0,5
aVC,78.1492970521566,0,4689,1,,6,,1008,1008,2,a,1,1,-1,1132,0,,,,,,,,240,3,4,170,6,184,0,10,0,0,0,0,6
aVC,78.16562358276884,0,4690,1,,5,,1008,1008,2,a,1,1,-1,1133,0,,,,,,,,240,3,4,170,5,184,0,10,0,0,0,0,7
aVC,78.18183673469628,0,4691,1,,4,,1008,1008,2,a,1,1,-1,1134,0,,,,,,,,240,3,4,186,4,184,0,10,0,0,0,0,8
aVC,78.19827664399334,0,4692,1,,3,,1008,1008,2,a,1,1,0,1135,0,,,,,,,,240,3,4,186,3,184,0,10,0,0,0,0,1
fCB,78.21598639456023,0,4693,0,,3,,1184,1184,2,f+,1,1,9,1135,0,,,,,,,,160,4,4,186,3,184,0,10,0,0,-1,0,1
aVC,78.21603174603416,0,4693,1,,12,,1184,1184,2,f+,1,1,-1,1136,0,,,,,,,,160,4,4,186,12,184,0,10,0,0,1,0,1
aVC,78.23192743764416,0,4694,0,,11,,1184,1184,2,f+,1,1,0,1137,0,,,,,,,,160,4,4,184,11,184,0,10,0,0,-1,0,1
evS,78.23217687075073,0,4694,1,,11,,1184,1184,2,f+,1,1,-1,1137,0,,,,,,,,160,4,4,184,11,184,0,10,0,0,1,0,1
aVC,78.24802721088679,0,4695,1,,10,,1184,1184,2,f+,1,1,-1,1138,0,,,,,,,,160,4,4,170,10,184,0,10,0,0,0,0,2
aVC,78.26471655329043,0,4696,1,,9,,1184,1184,2,f+,1,1,-1,1139,0,,,,,,,,160,4,4,170,9,184,0,10,0,0,0,0,3
aVC,78.28142857143102,0,4697,1,,8,,1184,1184,2,f+,1,1,-1,1140,0,,,,,,,,160,4,4,170,8,184,0,10,0,0,0,0,4
aVC,78.29809523809769,0,4698,1,,7,,1184,1184,2,f+,1,1,-1,1141,0,,,,,,,,160,4,4,170,7,184,0,10,0,0,0,0,5
aVC,78.31482993197525,0,4699,1,,6,,1184,1184,2,f+,1,1,-1,1142,0,,,,,,,,160,4,4,170,6,184,0,10,0,0,0,0,6
aVC,78.3311564625875,0,4700,1,,5,,1184,1184,2,f+,1,1,-1,1143,0,,,,,,,,160,4,4,170,5,184,0,10,0,0,0,0,7
aVC,78.34736961451493,0,4701,1,,4,,1184,1184,2,f+,1,1,-1,1144,0,,,,,,,,160,4,4,186,4,184,0,10,0,0,0,0,8
aVC,78.363809523812,0,4702,1,,3,,1184,1184,2,f+,1,1,0,1145,0,,,,,,,,160,4,4,186,3,184,0,10,0,0,0,0,1
fCA,78.38197278911812,0,4703,0,,3,,1120,1120,2,g,1,1,9,1145,0,,,,,,,,96,4,4,186,3,184,0,10,0,0,-1,0,1
aVC,78.38206349206597,0,4703,1,,12,,1120,1120,2,g,1,1,-1,1146,0,,,,,,,,96,4,4,186,12,184,0,10,0,0,1,0,1
aVC,78.39709750567143,0,4704,0,,11,,1120,1120,2,g,1,1,0,1147,0,,,,,,,,96,4,4,184,11,184,0,10,0,0,-1,0,1
evS,78.39757369614762,0,4704,1,,11,,1120,1120,2,g,1,1,-1,1147,0,,,,,,,,96,4,4,184,11,184,0,10,0,0,1,0,1
aVC,78.41342403628369,0,4705,1,,10,,1120,1120,2,g,1,1,-1,1148,0,,,,,,,,96,4,4,170,10,184,0,10,0,0,0,0,2
aVC,78.43011337868734,0,4706,1,,9,,1120,1120,2,g,1,1,-1,1149,0,,,,,,,,96,4,4,170,9,184,0,10,0,0,0,0,3
aVC,78.44682539682795,0,4707,1,,8,,1120,1120,2,g,1,1,-1,1150,0,,,,,,,,96,4,4,170,8,184,0,10,0,0,0,0,4
aVC,78.46353741496854,0,4708,1,,7,,1120,1120,2,g,1,1,-1,1151,0,,,,,,,,96,4,4,170,7,184,0,10,0,0,0,0,5
aVC,78.48015873016129,0,4709,1,,6,,1120,1120,2,g,1,1,-1,1152,0,,,,,,,,96,4,4,170,6,184,0,10,0,0,0,0,6
aVC,78.49648526077354,0,4710,1,,5,,1120,1120,2,g,1,1,-1,1153,0,,,,,,,,96,4,4,170,5,184,0,10,0,0,0,0,7
aVC,78.51269841270097,0,4711,1,,4,,1120,1120,2,g,1,1,-1,1154,0,,,,,,,,96,4,4,186,4,184,0,10,0,0,0,0,8
aVC,78.52913832199803,0,4712,1,,3,,1120,1120,2,g,1,1,0,1155,0,,,,,,,,96,4,4,186,3,184,0,10,0,0,0,0,1
fCA,78.54682539682797,0,4713,0,,3,,1056,1056,2,g+,1,1,9,1155,0,,,,,,,,32,4,4,186,3,184,0,10,0,0,-1,0,1
aVC,78.54689342403886,0,4713,1,,12,,1056,1056,2,g+,1,1,-1,1156,0,,,,,,,,32,4,4,186,12,184,0,10,0,0,1,0,1
aVC,78.56278911564884,0,4714,0,,11,,1056,1056,2,g+,1,1,0,1157,0,,,,,,,,32,4,4,184,11,184,0,10,0,0,-1,0,1
evS,78.56303854875542,0,4714,1,,11,,1056,1056,2,g+,1,1,-1,1157,0,,,,,,,,32,4,4,184,11,184,0,10,0,0,1,0,1
aVC,78.57888888889147,0,4715,1,,10,,1056,1056,2,g+,1,1,-1,1158,0,,,,,,,,32,4,4,170,10,184,0,10,0,0,0,0,2
aVC,78.59557823129511,0,4716,1,,9,,1056,1056,2,g+,1,1,-1,1159,0,,,,,,,,32,4,4,170,9,184,0,10,0,0,0,0,3
aVC,78.61226757369874,0,4717,1,,8,,1056,1056,2,g+,1,1,-1,1160,0,,,,,,,,32,4,4,170,8,184,0,10,0,0,0,0,4
aVC,78.62895691610238,0,4718,1,,7,,1056,1056,2,g+,1,1,-1,1161,0,,,,,,,,32,4,4,170,7,184,0,10,0,0,0,0,5
aVC,78.64569160997995,0,4719,1,,6,,1056,1056,2,g+,1,1,-1,1162,0,,,,,,,,32,4,4,170,6,184,0,10,0,0,0,0,6
aVC,78.6620181405922,0,4720,1,,5,,1056,1056,2,g+,1,1,-1,1163,0,,,,,,,,32,4,4,170,5,184,0,10,0,0,0,0,7
aVC,78.67848072562622,0,4721,1,,4,,1056,1056,2,g+,1,1,-1,1164,0,,,,,,,,32,4,4,186,4,184,0,10,0,0,0,0,8
aVC,78.69492063492328,0,4722,1,,3,,1056,1056,2,g+,1,1,0,1165,0,,,,,,,,32,4,4,186,3,184,0,10,0,0,0,0,1
fCB,78.7156235827691,0,4723,0,,3,,1008,1008,2,a,1,1,9,1165,0,,,,,,,,240,3,4,186,3,184,0,10,0,0,-1,0,1
aVC,78.71566893424303,0,4723,0,,12,,1008,1008,2,a,1,1,0,1166,0,,,,,,,,240,3,4,186,12,184,0,10,0,0,0,0,1
ePL,78.71600907029746,0,4723,0,,12,,1008,1008,2,a,1,1,0,1166,0,,,,,,,,240,3,4,186,12,0,0,10,0,0,0,0,2
evM,78.71605442177139,0,4723,0,,12,,1008,1008,2,a,1,1,0,1166,0,,,,,,,,240,3,4,186,12,0,3,10,0,0,0,0,3
evS,78.71609977324532,0,4723,1,,12,,1008,1008,2,a,1,1,-1,1166,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,78.72825396825654,0,4724,1,,11,,1008,1008,2,a,1,1,-1,1167,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,78.7449886621341,0,4725,1,,10,,1008,1008,2,a,1,1,-1,1168,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,78.76170068027471,0,4726,1,,9,,1008,1008,2,a,1,1,-1,1169,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,78.77809523809786,0,4727,1,,8,,1008,1008,2,a,1,1,-1,1170,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,78.79430839002532,0,4728,1,,7,,1008,1008,2,a,1,1,-1,1171,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,78.81072562358543,0,4729,30,,6,,1008,1008,2,a,1,1,-1,1172,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,79.31090702948114,0,4759,1,,5,,1008,1008,2,a,1,1,-1,1173,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,79.32739229025212,0,4760,1,,4,,1008,1008,2,a,1,1,-1,1174,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,79.34403628118183,0,4761,1,,3,,1008,1008,2,a,1,1,-1,1175,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,79.36045351474192,0,4762,1,,2,,1008,1008,2,a,1,1,10,1176,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,79.37870748299588,0,4763,0,,12,,1008,1008,2,a,1,1,0,1177,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,79.37877551020676,0,4763,1,,12,,1008,1008,2,a,1,1,-1,1177,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,79.39392290249701,0,4764,1,,11,,1008,1008,2,a,1,1,-1,1178,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,79.41068027211153,0,4765,1,,10,,1008,1008,2,a,1,1,-1,1179,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,79.4273015873043,0,4766,1,,9,,1008,1008,2,a,1,1,-1,1180,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,79.44367346939048,0,4767,1,,8,,1008,1008,2,a,1,1,-1,1181,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,79.4598866213179,0,4768,1,,7,,1008,1008,2,a,1,1,-1,1182,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,79.47634920635193,0,4769,30,,6,,1008,1008,2,a,1,1,-1,1183,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,79.97666666666939,0,4799,1,,5,,1008,1008,2,a,1,1,-1,1184,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,79.99315192744038,0,4800,1,,4,,1008,1008,2,a,1,1,-1,1185,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,80.0097959183701,0,4801,1,,3,,1008,1008,2,a,1,1,-1,1186,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,80.02621315193021,0,4802,1,,2,,1008,1008,2,a,1,1,10,1187,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,80.04564625850617,0,4803,0,,12,,1008,1008,2,a,1,1,0,1188,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,80.04571428571705,0,4803,1,,12,,1008,1008,2,a,1,1,-1,1188,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,80.05972789115926,0,4804,1,,11,,1008,1008,2,a,1,1,-1,1189,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,80.07646258503682,0,4805,1,,10,,1008,1008,2,a,1,1,-1,1190,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,80.09317460317743,0,4806,1,,9,,1008,1008,2,a,1,1,-1,1191,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,80.10954648526362,0,4807,1,,8,,1008,1008,2,a,1,1,-1,1192,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,80.12603174603461,0,4808,1,,7,,1008,1008,2,a,1,1,-1,1193,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,80.14244897959472,0,4809,30,,6,,1008,1008,2,a,1,1,-1,1194,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,80.64263038549042,0,4839,1,,5,,1008,1008,2,a,1,1,-1,1195,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,80.6591156462614,0,4840,1,,4,,1008,1008,2,a,1,1,-1,1196,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,80.67551020408455,0,4841,1,,3,,1008,1008,2,a,1,1,-1,1197,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,80.69192743764464,0,4842,1,,2,,1008,1008,2,a,1,1,10,1198,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,80.7101814058986,0,4843,0,,12,,1008,1008,2,a,1,1,0,1199,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,80.71024943310948,0,4843,1,,12,,1008,1008,2,a,1,1,-1,1199,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,80.72537414966277,0,4844,1,,11,,1008,1008,2,a,1,1,-1,1200,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,80.74213151927731,0,4845,1,,10,,1008,1008,2,a,1,1,-1,1201,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,80.75877551020702,0,4846,1,,9,,1008,1008,2,a,1,1,-1,1202,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,80.77514739229319,0,4847,1,,8,,1008,1008,2,a,1,1,-1,1203,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,80.79136054422062,0,4848,1,,7,,1008,1008,2,a,1,1,-1,1204,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,80.80782312925464,0,4849,30,,6,,1008,1008,2,a,1,1,-1,1205,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,81.30814058957212,0,4879,1,,5,,1008,1008,2,a,1,1,-1,1206,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,81.32462585034311,0,4880,1,,4,,1008,1008,2,a,1,1,-1,1207,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,81.34124716553588,0,4881,1,,3,,1008,1008,2,a,1,1,-1,1208,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,81.35793650793951,0,4882,1,,2,,1008,1008,2,a,1,1,10,1209,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,81.3771201814089,0,4883,0,,12,,1008,1008,2,a,1,1,0,1210,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,81.37718820861978,0,4883,1,,12,,1008,1008,2,a,1,1,-1,1210,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,81.39120181406197,0,4884,1,,11,,1008,1008,2,a,1,1,-1,1211,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,81.40793650793954,0,4885,1,,10,,1008,1008,2,a,1,1,-1,1212,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,81.42464852608015,0,4886,1,,9,,1008,1008,2,a,1,1,-1,1213,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,81.44102040816634,0,4887,1,,8,,1008,1008,2,a,1,1,-1,1214,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,81.45725623583076,0,4888,1,,7,,1008,1008,2,a,1,1,-1,1215,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,81.4736507936539,0,4889,30,,6,,1008,1008,2,a,1,1,-1,1216,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,81.97408163265617,0,4919,1,,5,,1008,1008,2,a,1,1,-1,1217,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,81.99083900227068,0,4920,1,,4,,1008,1008,2,a,1,1,-1,1218,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,82.00721088435685,0,4921,1,,3,,1008,1008,2,a,1,1,-1,1219,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,82.02390022676047,0,4922,1,,2,,1008,1008,2,a,1,1,10,1220,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,82.0418820861709,0,4923,0,,12,,1008,1008,2,a,1,1,0,1221,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,82.04197278911876,0,4923,1,,12,,1008,1008,2,a,1,1,-1,1221,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,82.05709750567205,0,4924,1,,11,,1008,1008,2,a,1,1,-1,1222,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,82.07385487528659,0,4925,1,,10,,1008,1008,2,a,1,1,-1,1223,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,82.09047619047934,0,4926,1,,9,,1008,1008,2,a,1,1,-1,1224,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,82.10687074830247,0,4927,1,,8,,1008,1008,2,a,1,1,-1,1225,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,82.1230839002299,0,4928,1,,7,,1008,1008,2,a,1,1,-1,1226,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,82.13952380952696,0,4929,30,,6,,1008,1008,2,a,1,1,-1,1227,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,82.64011337868797,0,4959,1,,5,,1008,1008,2,a,1,1,-1,1228,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,82.65659863945896,0,4960,1,,4,,1008,1008,2,a,1,1,-1,1229,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,82.67297052154515,0,4961,1,,3,,1008,1008,2,a,1,1,-1,1230,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,82.68941043084222,0,4962,1,,2,,1008,1008,2,a,1,1,10,1231,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,82.70854875283767,0,4963,0,,12,,1008,1008,2,a,1,1,0,1232,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,-1,0,1
evS,82.70861678004856,0,4963,1,,12,,1008,1008,2,a,1,1,-1,1232,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,1,0,1
aVC,82.72267573696466,0,4964,1,,11,,1008,1008,2,a,1,1,-1,1233,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,0,0,2
aVC,82.73938775510526,0,4965,1,,10,,1008,1008,2,a,1,1,-1,1234,0,,,,,,,,240,3,4,184,10,0,3,9,0,0,0,0,3
aVC,82.75609977324586,0,4966,1,,9,,1008,1008,2,a,1,1,-1,1235,0,,,,,,,,240,3,4,184,9,0,3,9,0,0,0,0,4
aVC,82.77249433106901,0,4967,1,,8,,1008,1008,2,a,1,1,-1,1236,0,,,,,,,,240,3,4,184,8,0,3,9,0,0,0,0,5
aVC,82.78870748299646,0,4968,1,,7,,1008,1008,2,a,1,1,-1,1237,0,,,,,,,,240,3,4,186,7,0,3,9,0,0,0,0,6
aVC,82.80537414966314,0,4969,30,,6,,1008,1008,2,a,1,1,-1,1238,0,,,,,,,,240,3,4,186,6,0,3,9,0,0,29,0,1
aVC,83.30580498866543,0,4999,1,,5,,1008,1008,2,a,1,1,-1,1239,0,,,,,,,,240,3,4,186,5,0,3,9,0,0,-29,0,1
aVC,83.32231292517336,0,5000,1,,4,,1008,1008,2,a,1,1,-1,1240,0,,,,,,,,240,3,4,186,4,0,3,9,0,0,0,0,2
aVC,83.33868480725954,0,5001,1,,3,,1008,1008,2,a,1,1,-1,1241,0,,,,,,,,240,3,4,186,3,0,3,9,0,0,0,0,3
aVC,83.3551247165566,0,5002,1,,2,,1008,1008,2,a,1,1,10,1242,0,,,,,,,,240,3,4,186,2,0,3,9,0,0,0,0,1
aVC,83.37292517007134,0,5003,1,,12,,1008,1008,2,a,1,1,-1,1243,0,,,,,,,,240,3,4,186,12,0,3,9,0,0,0,0,1
aVC,83.38882086168132,0,5004,0,,11,,1008,1008,2,a,1,1,0,1244,0,,,,,,,,240,3,4,184,11,0,3,9,0,0,-1,0,1
ePL,83.38920634920967,0,5004,0,,11,,1008,1008,2,a,1,1,0,1244,0,,,,,,,,240,3,4,184,11,184,3,9,0,0,0,0,2
evM,83.3892517006836,0,5004,0,,11,,1008,1008,2,a,1,1,0,1244,0,,,,,,,,240,3,4,184,11,184,0,9,0,0,0,0,3
evS,83.38929705215753,0,5004,1,,11,,1008,1008,2,a,1,1,-1,1244,0,,,,,,,,240,3,4,184,11,184,0,10,0,0,1,0,1
aVC,83.40521541950447,0,5005,1,,10,,1008,1008,2,a,1,1,-1,1245,0,,,,,,,,240,3,4,170,10,184,0,10,0,0,0,0,2
aVC,83.42183673469722,0,5006,1,,9,,1008,1008,2,a,1,1,-1,1246,0,,,,,,,,240,3,4,170,9,184,0,10,0,0,0,0,3
aVC,83.43854875283783,0,5007,1,,8,,1008,1008,2,a,1,1,-1,1247,0,,,,,,,,240,3,4,170,8,184,0,10,0,0,0,0,4
aVC,83.45523809524146,0,5008,1,,7,,1008,1008,2,a,1,1,-1,1248,0,,,,,,,,240,3,4,170,7,184,0,10,0,0,0,0,5
aVC,83.47195011338205,0,5009,1,,6,,1008,1008,2,a,1,1,-1,1249,0,,,,,,,,240,3,4,170,6,184,0,10,0,0,0,0,6
aVC,83.48834467120518,0,5010,1,,5,,1008,1008,2,a,1,1,-1,1250,0,,,,,,,,240,3,4,170,5,184,0,10,0,0,0,0,7
aVC,83.50448979592174,0,5011,1,,4,,1008,1008,2,a,1,1,-1,1251,0,,,,,,,,240,3,4,186,4,184,0,10,0,0,0,0,8
aVC,83.5209297052188,0,5012,1,,3,,1008,1008,2,a,1,1,0,1252,0,,,,,,,,240,3,4,186,3,184,0,10,0,0,0,0,1
fCB,83.5386394557857,0,5013,0,,3,,1184,1184,2,f+,1,1,9,1252,0,,,,,,,,160,4,4,186,3,184,0,10,0,0,-1,0,1
aVC,83.53868480725963,0,5013,1,,12,,1184,1184,2,f+,1,1,-1,1253,0,,,,,,,,160,4,4,186,12,184,0,10,0,0,1,0,1
aVC,83.55458049886963,0,5014,0,,11,,1184,1184,2,f+,1,1,0,1254,0,,,,,,,,160,4,4,184,11,184,0,10,0,0,-1,0,1
evS,83.5548299319762,0,5014,1,,11,,1184,1184,2,f+,1,1,-1,1254,0,,,,,,,,160,4,4,184,11,184,0,10,0,0,1,0,1
aVC,83.57074829932314,0,5015,1,,10,,1184,1184,2,f+,1,1,-1,1255,0,,,,,,,,160,4,4,170,10,184,0,10,0,0,0,0,2
