#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,fCtrlA,fCtrlB,wNCtrl,vVCtrl,aVCtrl,envPCtrlL,envPCtrlM,envShape,ioParallel1,ioParallel2
aVC,25.985464852606913,2,1560,,,,,,,,,1,,,,,,,,,,,,160,2,0,187,8,0,3,9,0,0
fCA,26.00319727891077,1,1561,,,,,,,,,0,,,,,,,,,,,,208,8,0,187,9,0,3,9,0,0
fCB,26.00324263038469,1,1561,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,9,0,3,9,0,0
aVC,26.003287981858612,1,1561,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
fCA,26.003333333332534,2,1561,,,,,,,,,1,,,,,,,,,,,,64,2,0,187,8,0,3,9,0,0
fCB,26.003378684806457,2,1561,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
aVC,26.00342403628038,2,1561,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,14,0,3,9,0,0
evS,26.00342403628038,0,1561,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,26.00342403628038,1,1561,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,26.00342403628038,2,1561,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,14,0,3,9,0,0
mode,26.00356009070215,1,1561,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,26.018843537414167,1,1562,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,26.018866213151128,1,1562,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,26.01902494330986,2,1562,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,13,0,3,9,0,0
fCB,26.03557823129172,1,1563,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,26.03571428571349,2,1563,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,26.05226757369535,1,1564,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,26.05240362811712,2,1564,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
mode,26.06893424036202,1,1565,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,26.085419501132996,2,1566,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,0,3,9,0,0
aVC,26.102108843536627,2,1567,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,26.118798185940257,2,1568,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
fCA,26.13725623582688,1,1569,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,18,0,3,9,0,0
fCB,26.1373015873008,1,1569,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
fCA,26.137392290248645,2,1569,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,8,0,3,9,0,0
aVC,26.137460317459528,2,1569,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,14,0,3,9,0,0
ePL,26.137573696144337,0,1569,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,26.137573696144337,1,1569,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,26.137573696144337,2,1569,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,14,66,3,9,0,0
evM,26.13761904761826,0,1569,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,26.13761904761826,1,1569,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,26.13761904761826,2,1569,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,14,66,0,9,0,0
evS,26.13766439909218,0,1569,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,26.13766439909218,1,1569,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,26.13766439909218,2,1569,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,14,66,0,10,0,0
mode,26.13777777777699,1,1569,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,26.152743764171536,1,1570,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,26.152879818593306,2,1570,,,,,,,,,1,,,,,,,,,,,,224,5,0,185,13,66,0,10,0,0
wNC,26.15294784580419,0,1570,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,26.15294784580419,1,1570,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,26.15294784580419,2,1570,,,,,,,,,1,,,,,,,,,,,,224,5,8,185,13,66,0,10,0,0
mode,26.15310657596292,1,1570,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,26.169138321994662,1,1571,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,26.169274376416432,2,1571,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,12,66,0,10,0,0
aVC,26.18585034013525,1,1572,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,26.18596371882006,2,1572,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,11,66,0,10,0,0
aVC,26.202494331064955,1,1573,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,26.219183673468578,1,1574,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,26.219319727890348,2,1574,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,10,66,0,10,0,0
aVC,26.235873015872205,1,1575,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,26.236009070293974,2,1575,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,9,66,0,10,0,0
aVC,26.252585034012792,1,1576,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,26.252721088434562,2,1576,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,8,66,0,10,0,0
fCA,26.269931972788306,1,1577,,,,,,,,,2,,,,,,,,,,,,208,1,8,171,4,66,0,10,0,0
fCB,26.26997732426223,1,1577,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,4,66,0,10,0,0
aVC,26.27002267573615,1,1577,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,18,66,0,10,0,0
fCA,26.270068027210073,2,1577,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,8,66,0,10,0,0
aVC,26.270158730157917,2,1577,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,14,66,0,10,0,0
ePL,26.27024943310576,0,1577,,,,,,,,,0,,,,,,,,,,,,0,0,8,171,0,0,0,10,0,0
ePL,26.27024943310576,1,1577,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,18,0,0,10,0,0
ePL,26.27024943310576,2,1577,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,14,0,0,10,0,0
evM,26.270294784579683,0,1577,,,,,,,,,0,,,,,,,,,,,,0,0,8,171,0,0,3,10,0,0
evM,26.270294784579683,1,1577,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,18,0,3,10,0,0
evM,26.270294784579683,2,1577,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,14,0,3,10,0,0
evS,26.270340136053605,0,1577,,,,,,,,,0,,,,,,,,,,,,0,0,8,171,0,0,3,9,0,0
evS,26.270340136053605,1,1577,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,18,0,3,9,0,0
evS,26.270340136053605,2,1577,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,14,0,3,9,0,0
mode,26.270476190475375,1,1577,,,,,,,,,1,,,,,,,,,,,,208,3,8,185,18,0,3,9,0,0
fCA,26.28585034013524,1,1578,,,,,,,,,1,,,,,,,,,,,,0,3,8,185,18,0,3,9,0,0
fCB,26.285873015872202,1,1578,,,,,,,,,1,,,,,,,,,,,,0,6,8,185,18,0,3,9,0,0
aVC,26.286031746030933,2,1578,,,,,,,,,1,,,,,,,,,,,,64,5,8,185,13,0,3,9,0,0
fCB,26.302585034012793,1,1579,,,,,,,,,1,,,,,,,,,,,,0,7,8,185,18,0,3,9,0,0
aVC,26.302721088434563,2,1579,,,,,,,,,1,,,,,,,,,,,,64,5,8,185,12,0,3,9,0,0
fCB,26.319274376416423,1,1580,,,,,,,,,1,,,,,,,,,,,,0,8,8,185,18,0,3,9,0,0
aVC,26.319410430838193,2,1580,,,,,,,,,1,,,,,,,,,,,,64,5,8,185,11,0,3,9,0,0
mode,26.335941043083093,1,1581,,,,,,,,,0,,,,,,,,,,,,0,8,8,187,18,0,3,9,0,0
aVC,26.352403628117106,2,1582,,,,,,,,,1,,,,,,,,,,,,64,5,8,187,10,0,3,9,0,0
aVC,26.369092970520732,2,1583,,,,,,,,,1,,,,,,,,,,,,64,5,8,187,9,0,3,9,0,0
aVC,26.385804988661324,2,1584,,,,,,,,,1,,,,,,,,,,,,64,5,8,187,8,0,3,9,0,0
aVC,26.403219954647717,1,1585,,,,,,,,,0,,,,,,,,,,,,0,8,8,187,9,0,3,9,0,0
aVC,26.403333333332526,2,1585,,,,,,,,,1,,,,,,,,,,,,64,5,8,187,14,0,3,9,0,0
wNC,26.40342403628037,0,1585,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
wNC,26.40342403628037,1,1585,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
wNC,26.40342403628037,2,1585,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,14,0,3,9,0,0
mode,26.40356009070214,1,1585,,,,,,,,,2,,,,,,,,,,,,0,8,0,171,9,0,3,9,0,0
aVC,26.419206349205542,2,1586,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,0,3,9,0,0
mode,26.419206349205542,1,1586,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
aVC,26.435691609976516,2,1587,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,12,0,3,9,0,0
aVC,26.452380952380143,2,1588,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,11,0,3,9,0,0
aVC,26.48571428571347,2,1590,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,0,3,9,0,0
aVC,26.502403628117097,2,1591,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,26.519092970520724,2,1592,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
fCA,26.537460317459498,1,1593,,,,,,,,,0,,,,,,,,,,,,208,8,0,187,9,0,3,9,0,0
fCB,26.53750566893342,1,1593,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,9,0,3,9,0,0
aVC,26.537551020407342,1,1593,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
aVC,26.537687074829112,2,1593,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,14,0,3,9,0,0
evS,26.537687074829112,0,1593,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,26.537687074829112,1,1593,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,26.537687074829112,2,1593,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,14,0,3,9,0,0
mode,26.53782312925088,1,1593,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,26.552312925169247,1,1594,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,26.55235827664317,1,1594,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,26.55249433106494,2,1594,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,13,0,3,9,0,0
fCB,26.569047619046795,1,1595,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,26.569183673468565,2,1595,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,26.585736961450422,1,1596,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,26.585895691609153,2,1596,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
mode,26.60242630385405,1,1597,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,26.61888888888806,2,1598,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,0,3,9,0,0
aVC,26.635578231291685,2,1599,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,26.652290249432276,2,1600,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
fCA,26.66997732426221,1,1601,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,18,0,3,9,0,0
fCB,26.66999999999917,1,1601,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
fCA,26.67011337868398,2,1601,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,8,0,3,9,0,0
aVC,26.670181405894862,2,1601,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,14,0,3,9,0,0
ePL,26.670272108842706,0,1601,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,26.670272108842706,1,1601,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,26.670272108842706,2,1601,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,14,66,3,9,0,0
evM,26.670317460316628,0,1601,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,26.670317460316628,1,1601,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,26.670317460316628,2,1601,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,14,66,0,9,0,0
evS,26.67036281179055,0,1601,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,26.67036281179055,1,1601,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,26.67036281179055,2,1601,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,14,66,0,10,0,0
mode,26.67049886621232,1,1601,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,26.68607709750484,1,1602,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,26.68621315192661,2,1602,,,,,,,,,1,,,,,,,,,,,,224,5,0,185,13,66,0,10,0,0
wNC,26.686303854874453,0,1602,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,26.686303854874453,1,1602,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,26.686303854874453,2,1602,,,,,,,,,1,,,,,,,,,,,,224,5,8,185,13,66,0,10,0,0
mode,26.686439909296222,1,1602,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,26.70249433106493,1,1603,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,26.70260770974974,2,1603,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,12,66,0,10,0,0
aVC,26.71918367346856,1,1604,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,26.71931972789033,2,1604,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,11,66,0,10,0,0
aVC,26.73582766439827,1,1605,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,26.7525170068019,1,1606,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,26.75265306122367,2,1606,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,10,66,0,10,0,0
aVC,26.76920634920553,1,1607,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,26.7693424036273,2,1607,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,9,66,0,10,0,0
aVC,26.78589569160916,1,1608,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,26.78603174603093,2,1608,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,8,66,0,10,0,0
fCA,26.803083900225943,1,1609,,,,,,,,,2,,,,,,,,,,,,208,1,8,171,4,66,0,10,0,0
fCB,26.803129251699865,1,1609,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,4,66,0,10,0,0
aVC,26.803174603173787,1,1609,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,18,66,0,10,0,0
fCA,26.80321995464771,2,1609,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,8,66,0,10,0,0
aVC,26.803310657595553,2,1609,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,14,66,0,10,0,0
ePL,26.803401360543397,0,1609,,,,,,,,,0,,,,,,,,,,,,0,0,8,171,0,0,0,10,0,0
ePL,26.803401360543397,1,1609,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,18,0,0,10,0,0
ePL,26.803401360543397,2,1609,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,14,0,0,10,0,0
evM,26.80344671201732,0,1609,,,,,,,,,0,,,,,,,,,,,,0,0,8,171,0,0,3,10,0,0
evM,26.80344671201732,1,1609,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,18,0,3,10,0,0
evM,26.80344671201732,2,1609,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,14,0,3,10,0,0
evS,26.80349206349124,0,1609,,,,,,,,,0,,,,,,,,,,,,0,0,8,171,0,0,3,9,0,0
evS,26.80349206349124,1,1609,,,,,,,,,2,,,,,,,,,,,,208,3,8,171,18,0,3,9,0,0
evS,26.80349206349124,2,1609,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,14,0,3,9,0,0
mode,26.80362811791301,1,1609,,,,,,,,,1,,,,,,,,,,,,208,3,8,185,18,0,3,9,0,0
fCA,26.81922902494249,1,1610,,,,,,,,,1,,,,,,,,,,,,0,3,8,185,18,0,3,9,0,0
fCB,26.81925170067945,1,1610,,,,,,,,,1,,,,,,,,,,,,0,6,8,185,18,0,3,9,0,0
aVC,26.81938775510122,2,1610,,,,,,,,,1,,,,,,,,,,,,64,5,8,185,13,0,3,9,0,0
fCB,26.835941043083082,1,1611,,,,,,,,,1,,,,,,,,,,,,0,7,8,185,18,0,3,9,0,0
aVC,26.83607709750485,2,1611,,,,,,,,,1,,,,,,,,,,,,64,5,8,185,12,0,3,9,0,0
fCB,26.852653061223673,1,1612,,,,,,,,,1,,,,,,,,,,,,0,8,8,185,18,0,3,9,0,0
aVC,26.852789115645443,2,1612,,,,,,,,,1,,,,,,,,,,,,64,5,8,185,11,0,3,9,0,0
mode,26.869319727890343,1,1613,,,,,,,,,0,,,,,,,,,,,,0,8,8,187,18,0,3,9,0,0
aVC,26.885782312924356,2,1614,,,,,,,,,1,,,,,,,,,,,,64,5,8,187,10,0,3,9,0,0
aVC,26.902471655327982,2,1615,,,,,,,,,1,,,,,,,,,,,,64,5,8,187,9,0,3,9,0,0
aVC,26.91916099773161,2,1616,,,,,,,,,1,,,,,,,,,,,,64,5,8,187,8,0,3,9,0,0
aVC,26.93662131519193,1,1617,,,,,,,,,0,,,,,,,,,,,,0,8,8,187,9,0,3,9,0,0
aVC,26.936757369613698,2,1617,,,,,,,,,1,,,,,,,,,,,,64,5,8,187,14,0,3,9,0,0
wNC,26.93682539682458,0,1617,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
wNC,26.93682539682458,1,1617,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
wNC,26.93682539682458,2,1617,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,14,0,3,9,0,0
mode,26.93698412698331,1,1617,,,,,,,,,2,,,,,,,,,,,,0,8,0,171,9,0,3,9,0,0
aVC,26.952607709749753,2,1618,,,,,,,,,1,,,,,,,,,,,,64,5,0,171,13,0,3,9,0,0
mode,26.952607709749753,1,1618,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,9,0,3,9,0,0
aVC,26.969070294783766,2,1619,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,12,0,3,9,0,0
aVC,26.985759637187392,2,1620,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,11,0,3,9,0,0
aVC,27.01911564625769,2,1622,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,0,3,9,0,0
aVC,27.035804988661315,2,1623,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,27.05247165532798,2,1624,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
fCA,27.069999999999183,1,1625,,,,,,,,,0,,,,,,,,,,,,208,8,0,187,9,0,3,9,0,0
fCB,27.070045351473105,1,1625,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,9,0,3,9,0,0
aVC,27.070090702947027,1,1625,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
aVC,27.070226757368797,2,1625,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,14,0,3,9,0,0
evS,27.070226757368797,0,1625,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,0,3,9,0,0
evS,27.070226757368797,1,1625,,,,,,,,,0,,,,,,,,,,,,208,3,0,187,18,0,3,9,0,0
evS,27.070226757368797,2,1625,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,14,0,3,9,0,0
mode,27.070362811790567,1,1625,,,,,,,,,1,,,,,,,,,,,,208,3,0,185,18,0,3,9,0,0
fCA,27.0858730158722,1,1626,,,,,,,,,1,,,,,,,,,,,,0,3,0,185,18,0,3,9,0,0
fCB,27.08589569160916,1,1626,,,,,,,,,1,,,,,,,,,,,,0,6,0,185,18,0,3,9,0,0
aVC,27.08603174603093,2,1626,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,13,0,3,9,0,0
fCB,27.10258503401279,1,1627,,,,,,,,,1,,,,,,,,,,,,0,7,0,185,18,0,3,9,0,0
aVC,27.10272108843456,2,1627,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,12,0,3,9,0,0
fCB,27.11929705215338,1,1628,,,,,,,,,1,,,,,,,,,,,,0,8,0,185,18,0,3,9,0,0
aVC,27.11943310657515,2,1628,,,,,,,,,1,,,,,,,,,,,,64,5,0,185,11,0,3,9,0,0
mode,27.13596371882005,1,1629,,,,,,,,,0,,,,,,,,,,,,0,8,0,187,18,0,3,9,0,0
aVC,27.152426303854064,2,1630,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,10,0,3,9,0,0
aVC,27.16911564625769,2,1631,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,9,0,3,9,0,0
aVC,27.185804988661317,2,1632,,,,,,,,,1,,,,,,,,,,,,64,5,0,187,8,0,3,9,0,0
fCA,27.20331065759556,1,1633,,,,,,,,,0,,,,,,,,,,,,176,8,0,187,18,0,3,9,0,0
fCB,27.20335600906948,1,1633,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,0,3,9,0,0
fCA,27.203446712017325,2,1633,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,8,0,3,9,0,0
aVC,27.20353741496517,2,1633,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,14,0,3,9,0,0
ePL,27.203628117913013,0,1633,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,3,9,0,0
ePL,27.203628117913013,1,1633,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,3,9,0,0
ePL,27.203628117913013,2,1633,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,14,66,3,9,0,0
evM,27.203673469386935,0,1633,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,9,0,0
evM,27.203673469386935,1,1633,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,9,0,0
evM,27.203673469386935,2,1633,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,14,66,0,9,0,0
evS,27.203718820860857,0,1633,,,,,,,,,0,,,,,,,,,,,,0,0,0,187,0,66,0,10,0,0
evS,27.203718820860857,1,1633,,,,,,,,,0,,,,,,,,,,,,176,1,0,187,18,66,0,10,0,0
evS,27.203718820860857,2,1633,,,,,,,,,1,,,,,,,,,,,,224,5,0,187,14,66,0,10,0,0
mode,27.203854875282627,1,1633,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,18,66,0,10,0,0
aVC,27.21970521541868,1,1634,,,,,,,,,1,,,,,,,,,,,,176,1,0,185,10,66,0,10,0,0
aVC,27.21984126984045,2,1634,,,,,,,,,1,,,,,,,,,,,,224,5,0,185,13,66,0,10,0,0
wNC,27.219909297051334,0,1634,,,,,,,,,0,,,,,,,,,,,,0,0,8,185,0,66,0,10,0,0
wNC,27.219909297051334,1,1634,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
wNC,27.219909297051334,2,1634,,,,,,,,,1,,,,,,,,,,,,224,5,8,185,13,66,0,10,0,0
mode,27.220068027210065,1,1634,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,10,66,0,10,0,0
aVC,27.23609977324181,1,1635,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,9,66,0,10,0,0
aVC,27.23623582766358,2,1635,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,12,66,0,10,0,0
aVC,27.252811791382403,1,1636,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,8,66,0,10,0,0
aVC,27.25292517006721,2,1636,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,11,66,0,10,0,0
aVC,27.26945578231211,1,1637,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,7,66,0,10,0,0
aVC,27.286145124715738,1,1638,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,6,66,0,10,0,0
aVC,27.286258503400546,2,1638,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,10,66,0,10,0,0
aVC,27.302834467119368,1,1639,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,5,66,0,10,0,0
aVC,27.302947845804177,2,1639,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,9,66,0,10,0,0
aVC,27.319523809522998,1,1640,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,4,66,0,10,0,0
aVC,27.319637188207807,2,1640,,,,,,,,,1,,,,,,,,,,,,224,5,8,171,8,66,0,10,0,0
aVC,27.336825396824587,1,1641,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,18,66,0,10,0,0
fCA,27.33687074829851,2,1641,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,8,66,0,10,0,0
aVC,27.336961451246353,2,1641,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,14,66,0,10,0,0
evS,27.336961451246353,0,1641,,,,,,,,,0,,,,,,,,,,,,0,0,8,171,0,66,0,10,0,0
evS,27.336961451246353,1,1641,,,,,,,,,2,,,,,,,,,,,,176,1,8,171,18,66,0,10,0,0
evS,27.336961451246353,2,1641,,,,,,,,,1,,,,,,,,,,,,64,5,8,171,14,66,0,10,0,0
mode,27.337097505668122,1,1641,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,18,66,0,10,0,0
aVC,27.35303854875202,1,1642,,,,,,,,,1,,,,,,,,,,,,176,1,8,185,10,66,0,10,0,0
