#type,time,ch,ticks,l,fL,v,fV,f,fF,o,scale,en,fEn,vDiff,vCnt,oDiff,envlp,envlpIndex,nE,nF,offset,data,wtbIndex,f1Ctrl,f2Ctrl,vCtrl,enCtrl
vCtrl,61.548390022675534,3,3693,1,{},4,{},377,377,4,d,1,1,-1,10,0,{},{},{},{},31,112,1,121,1,4,31
vCtrl,61.565079365079164,3,3694,1,{},3,{},377,377,4,d,1,1,-1,11,0,{},{},{},{},31,112,1,121,1,3,31
vCtrl,61.581768707482794,3,3695,66,{},2,{},377,377,4,d,1,1,-1,12,0,{},{},{},{},31,112,1,121,1,2,31
vCtrl,62.67956916099741,3,3761,1,{},1,{},377,377,4,d,1,1,-1,13,0,{},{},{},{},31,112,1,121,1,1,31
vCtrl,62.695306122448656,3,3762,3,{},0,{},377,377,4,d,1,1,0,14,0,{},{},{},{},31,112,1,121,1,0,31
f1Ctrl,62.74936507936477,3,3765,0,79,8,0,425,377,4,d,1,1,0,14,0,{},{},{},{},31,112,1,169,1,8,31
enBit,62.74954648526047,3,3765,0,0,8,0,425,425,4,c,0,1,0,2,0,{},{},{},{},31,112,1,169,1,8,0
enBit,62.74995464852583,3,3765,1,0,8,8,425,425,4,c,1,1,0,2,0,{},{},{},{},31,112,1,169,1,8,31
enBit,62.750022675736716,3,3766,0,1,8,8,425,425,4,c,0,1,0,2,0,{},{},{},{},31,112,1,169,1,8,0
enBit,62.75043083900208,3,3766,0,0,8,8,425,425,4,c,1,1,1,2,0,{},{},{},{},31,112,1,169,1,8,31
vCtrl,62.76160997732406,3,3766,1,{},9,{},425,425,4,c,1,1,1,3,0,{},{},{},{},31,112,1,169,1,9,31
vCtrl,62.77839002267554,3,3767,1,{},10,{},425,425,4,c,1,1,-1,4,0,{},{},{},{},31,112,1,169,1,10,31
vCtrl,62.79507936507916,3,3768,1,{},9,{},425,425,4,c,1,1,-1,5,0,{},{},{},{},31,112,1,169,1,9,31
vCtrl,62.81106575963699,3,3769,1,{},8,{},425,425,4,c,1,1,-1,6,0,{},{},{},{},31,112,1,169,1,8,31
vCtrl,62.82748299319708,3,3770,1,{},7,{},425,425,4,c,1,1,-1,7,0,{},{},{},{},31,112,1,169,1,7,31
vCtrl,62.84380952380933,3,3771,1,{},6,{},425,425,4,c,1,1,-1,8,0,{},{},{},{},31,112,1,169,1,6,31
vCtrl,62.860408163265106,3,3772,1,{},5,{},425,425,4,c,1,1,-1,9,0,{},{},{},{},31,112,1,169,1,5,31
vCtrl,62.877142857142665,3,3773,1,{},4,{},425,425,4,c,1,1,-1,10,0,{},{},{},{},31,112,1,169,1,4,31
vCtrl,62.8938321995463,3,3774,1,{},3,{},425,425,4,c,1,1,-1,11,0,{},{},{},{},31,112,1,169,1,3,31
vCtrl,62.91097505668917,3,3775,66,{},2,{},425,425,4,c,1,1,-1,12,0,{},{},{},{},31,112,1,169,1,2,31
vCtrl,64.00907029478445,3,3841,1,{},1,{},425,425,4,c,1,1,-1,13,0,{},{},{},{},31,112,1,169,1,1,31
vCtrl,64.02560090702937,3,3842,3,{},0,{},425,425,4,c,1,1,0,14,0,{},{},{},{},31,112,1,169,1,0,31
f1Ctrl,64.0772335600906,3,3845,1,79,8,8,337,425,4,c,1,1,1,14,0,{},{},{},{},31,112,1,81,1,8,31
vCtrl,64.09197278911556,3,3846,1,{},9,{},337,337,4,e,1,1,1,3,0,{},{},{},{},31,112,1,81,1,9,31
vCtrl,64.10882086167794,3,3847,1,{},10,{},337,337,4,e,1,1,-1,4,0,{},{},{},{},31,112,1,81,1,10,31
vCtrl,64.12539682539676,3,3848,1,{},9,{},337,337,4,e,1,1,-1,5,0,{},{},{},{},31,112,1,81,1,9,31
vCtrl,64.14163265306115,3,3849,1,{},8,{},337,337,4,e,1,1,-1,6,0,{},{},{},{},31,112,1,81,1,8,31
vCtrl,64.15827664399085,3,3850,1,{},7,{},337,337,4,e,1,1,-1,7,0,{},{},{},{},31,112,1,81,1,7,31
vCtrl,64.17473922902487,3,3851,1,{},6,{},337,337,4,e,1,1,-1,8,0,{},{},{},{},31,112,1,81,1,6,31
vCtrl,64.19142857142849,3,3852,1,{},5,{},337,337,4,e,1,1,-1,9,0,{},{},{},{},31,112,1,81,1,5,31
vCtrl,64.20802721088428,3,3853,1,{},4,{},337,337,4,e,1,1,-1,10,0,{},{},{},{},31,112,1,81,1,4,31
vCtrl,64.22471655328792,3,3854,1,{},3,{},337,337,4,e,1,1,-1,11,0,{},{},{},{},31,112,1,81,1,3,31
vCtrl,64.24142857142851,3,3855,66,{},2,{},337,337,4,e,1,1,-1,12,0,{},{},{},{},31,112,1,81,1,2,31
vCtrl,65.34049886621315,3,3921,1,{},1,{},337,337,4,e,1,1,-1,13,0,{},{},{},{},31,112,1,81,1,1,31
vCtrl,65.35702947845806,3,3922,3,{},0,{},337,337,4,e,1,1,0,14,0,{},{},{},{},31,112,1,81,1,0,31
f1Ctrl,65.40941043083903,3,3925,1,80,8,0,357,337,4,e,1,1,1,14,0,{},{},{},{},31,112,1,101,1,8,31
vCtrl,65.423560090703,3,3926,1,{},9,{},357,357,4,d+,1,1,1,3,0,{},{},{},{},31,112,1,101,1,9,31
vCtrl,65.44031746031753,3,3927,1,{},10,{},357,357,4,d+,1,1,-1,4,0,{},{},{},{},31,112,1,101,1,10,31
vCtrl,65.45700680272118,3,3928,1,{},9,{},357,357,4,d+,1,1,-1,5,0,{},{},{},{},31,112,1,101,1,9,31
vCtrl,65.47301587301598,3,3929,1,{},8,{},357,357,4,d+,1,1,-1,6,0,{},{},{},{},31,112,1,101,1,8,31
vCtrl,65.48941043083913,3,3930,1,{},7,{},357,357,4,d+,1,1,-1,7,0,{},{},{},{},31,112,1,101,1,7,31
vCtrl,65.50571428571442,3,3931,1,{},6,{},357,357,4,d+,1,1,-1,8,0,{},{},{},{},31,112,1,101,1,6,31
vCtrl,65.52231292517021,3,3932,1,{},5,{},357,357,4,d+,1,1,-1,9,0,{},{},{},{},31,112,1,101,1,5,31
vCtrl,65.53900226757385,3,3933,1,{},4,{},357,357,4,d+,1,1,-1,10,0,{},{},{},{},31,112,1,101,1,4,31
vCtrl,65.55569160997749,3,3934,1,{},3,{},357,357,4,d+,1,1,-1,11,0,{},{},{},{},31,112,1,101,1,3,31
vCtrl,65.57240362811808,3,3935,66,{},2,{},357,357,4,d+,1,1,-1,12,0,{},{},{},{},31,112,1,101,1,2,31
vCtrl,66.6717233560093,3,4001,1,{},1,{},357,357,4,d+,1,1,-1,13,0,{},{},{},{},31,112,1,101,1,1,31
vCtrl,66.6882539682542,3,4002,3,{},0,{},357,357,4,d+,1,1,0,14,0,{},{},{},{},31,112,1,101,1,0,31
f1Ctrl,66.74092970521568,3,4005,1,80,8,0,377,357,4,d+,1,1,1,14,0,{},{},{},{},31,112,1,121,1,8,31
vCtrl,66.75514739229051,3,4006,1,{},9,{},377,377,4,d,1,1,1,3,0,{},{},{},{},31,112,1,121,1,9,31
vCtrl,66.77190476190505,3,4007,1,{},10,{},377,377,4,d,1,1,-1,4,0,{},{},{},{},31,112,1,121,1,10,31
vCtrl,66.7885941043087,3,4008,1,{},9,{},377,377,4,d,1,1,-1,5,0,{},{},{},{},31,112,1,121,1,9,31
vCtrl,66.80482993197312,3,4009,1,{},8,{},377,377,4,d,1,1,-1,6,0,{},{},{},{},31,112,1,121,1,8,31
vCtrl,66.82124716553322,3,4010,1,{},7,{},377,377,4,d,1,1,-1,7,0,{},{},{},{},31,112,1,121,1,7,31
vCtrl,66.83755102040851,3,4011,1,{},6,{},377,377,4,d,1,1,-1,8,0,{},{},{},{},31,112,1,121,1,6,31
vCtrl,66.8541496598643,3,4012,1,{},5,{},377,377,4,d,1,1,-1,9,0,{},{},{},{},31,112,1,121,1,5,31
vCtrl,66.87083900226794,3,4013,1,{},4,{},377,377,4,d,1,1,-1,10,0,{},{},{},{},31,112,1,121,1,4,31
vCtrl,66.88752834467158,3,4014,1,{},3,{},377,377,4,d,1,1,-1,11,0,{},{},{},{},31,112,1,121,1,3,31
vCtrl,66.90424036281217,3,4015,66,{},2,{},377,377,4,d,1,1,-1,12,0,{},{},{},{},31,112,1,121,1,2,31
vCtrl,68.00226757369676,3,4081,1,{},1,{},377,377,4,d,1,1,-1,13,0,{},{},{},{},31,112,1,121,1,1,31
vCtrl,68.01816326530674,3,4082,3,{},0,{},377,377,4,d,1,1,0,14,0,{},{},{},{},31,112,1,121,1,0,31
f1Ctrl,68.07219954648598,3,4085,0,80,8,0,425,377,4,d,1,1,0,14,0,{},{},{},{},31,112,1,169,1,8,31
enBit,68.07238095238168,3,4085,0,0,8,0,425,425,4,c,0,1,0,2,0,{},{},{},{},31,112,1,169,1,8,0
enBit,68.07278911564691,3,4085,0,0,8,8,425,425,4,c,1,1,0,2,0,{},{},{},{},31,112,1,169,1,8,31
enBit,68.07283446712084,3,4085,0,0,8,8,425,425,4,c,0,1,0,2,0,{},{},{},{},31,112,1,169,1,8,0
enBit,68.07324263038608,3,4085,1,0,8,8,425,425,4,c,1,1,1,2,0,{},{},{},{},31,112,1,169,1,8,31
vCtrl,68.08455782312984,3,4086,1,{},9,{},425,425,4,c,1,1,1,3,0,{},{},{},{},31,112,1,169,1,9,31
vCtrl,68.10131519274437,3,4087,1,{},10,{},425,425,4,c,1,1,-1,4,0,{},{},{},{},31,112,1,169,1,10,31
vCtrl,68.11802721088497,3,4088,1,{},9,{},425,425,4,c,1,1,-1,5,0,{},{},{},{},31,112,1,169,1,9,31
vCtrl,68.13401360544282,3,4089,1,{},8,{},425,425,4,c,1,1,-1,6,0,{},{},{},{},31,112,1,169,1,8,31
vCtrl,68.15065759637253,3,4090,1,{},7,{},425,425,4,c,1,1,-1,7,0,{},{},{},{},31,112,1,169,1,7,31
vCtrl,68.16705215419566,3,4091,1,{},6,{},425,425,4,c,1,1,-1,8,0,{},{},{},{},31,112,1,169,1,6,31
vCtrl,68.18365079365145,3,4092,1,{},5,{},425,425,4,c,1,1,-1,9,0,{},{},{},{},31,112,1,169,1,5,31
vCtrl,68.20034013605509,3,4093,1,{},4,{},425,425,4,c,1,1,-1,10,0,{},{},{},{},31,112,1,169,1,4,31
vCtrl,68.21702947845873,3,4094,1,{},3,{},425,425,4,c,1,1,-1,11,0,{},{},{},{},31,112,1,169,1,3,31
vCtrl,68.23371882086236,3,4095,65,{},2,{},425,425,4,c,1,1,-1,12,0,{},{},{},{},31,112,1,169,1,2,31
vCtrl,69.33328798186014,3,4160,1,{},1,{},425,425,4,c,1,1,-1,13,0,{},{},{},{},31,112,1,169,1,1,31
vCtrl,69.34981859410506,3,4161,4,{},0,{},425,425,4,c,1,1,0,14,0,{},{},{},{},31,112,1,169,1,0,31
f1Ctrl,69.40195011337947,3,4165,0,80,8,8,337,425,4,c,1,1,1,14,0,{},{},{},{},31,112,1,81,1,8,31
vCtrl,69.41600907029559,3,4165,1,{},9,{},337,337,4,e,1,1,1,3,0,{},{},{},{},31,112,1,81,1,9,31
vCtrl,69.43278911564707,3,4166,1,{},10,{},337,337,4,e,1,1,-1,4,0,{},{},{},{},31,112,1,81,1,10,31
vCtrl,69.44950113378768,3,4167,1,{},9,{},337,337,4,e,1,1,-1,5,0,{},{},{},{},31,112,1,81,1,9,31
vCtrl,69.46548752834552,3,4168,1,{},8,{},337,337,4,e,1,1,-1,6,0,{},{},{},{},31,112,1,81,1,8,31
vCtrl,69.48188208616865,3,4169,1,{},7,{},337,337,4,e,1,1,-1,7,0,{},{},{},{},31,112,1,81,1,7,31
vCtrl,69.49827664399179,3,4170,1,{},6,{},337,337,4,e,1,1,-1,8,0,{},{},{},{},31,112,1,81,1,6,31
vCtrl,69.51487528344758,3,4171,1,{},5,{},337,337,4,e,1,1,-1,9,0,{},{},{},{},31,112,1,81,1,5,31
vCtrl,69.53156462585122,3,4172,1,{},4,{},337,337,4,e,1,1,-1,10,0,{},{},{},{},31,112,1,81,1,4,31
vCtrl,69.54825396825485,3,4173,1,{},3,{},337,337,4,e,1,1,-1,11,0,{},{},{},{},31,112,1,81,1,3,31
vCtrl,69.56494331065849,3,4174,66,{},2,{},337,337,4,e,1,1,-1,12,0,{},{},{},{},31,112,1,81,1,2,31
vCtrl,70.66399092970615,3,4240,1,{},1,{},337,337,4,e,1,1,-1,13,0,{},{},{},{},31,112,1,81,1,1,31
vCtrl,70.68052154195107,3,4241,3,{},0,{},337,337,4,e,1,1,0,14,0,{},{},{},{},31,112,1,81,1,0,31
f1Ctrl,70.73290249433204,3,4244,1,79,8,0,357,337,4,e,1,1,1,14,0,{},{},{},{},31,112,1,101,1,8,31
vCtrl,70.74698412698513,3,4245,1,{},9,{},357,357,4,d+,1,1,1,3,0,{},{},{},{},31,112,1,101,1,9,31
vCtrl,70.76376417233661,3,4246,1,{},10,{},357,357,4,d+,1,1,-1,4,0,{},{},{},{},31,112,1,101,1,10,31
vCtrl,70.78047619047722,3,4247,1,{},9,{},357,357,4,d+,1,1,-1,5,0,{},{},{},{},31,112,1,101,1,9,31
vCtrl,70.79646258503506,3,4248,1,{},8,{},357,357,4,d+,1,1,-1,6,0,{},{},{},{},31,112,1,101,1,8,31
vCtrl,70.8128571428582,3,4249,1,{},7,{},357,357,4,d+,1,1,-1,7,0,{},{},{},{},31,112,1,101,1,7,31
vCtrl,70.82922902494438,3,4250,1,{},6,{},357,357,4,d+,1,1,-1,8,0,{},{},{},{},31,112,1,101,1,6,31
vCtrl,70.84582766440018,3,4251,1,{},5,{},357,357,4,d+,1,1,-1,9,0,{},{},{},{},31,112,1,101,1,5,31
vCtrl,70.86251700680381,3,4252,1,{},4,{},357,357,4,d+,1,1,-1,10,0,{},{},{},{},31,112,1,101,1,4,31
vCtrl,70.87920634920745,3,4253,1,{},3,{},357,357,4,d+,1,1,-1,11,0,{},{},{},{},31,112,1,101,1,3,31
vCtrl,70.89591836734805,3,4254,66,{},2,{},357,357,4,d+,1,1,-1,12,0,{},{},{},{},31,112,1,101,1,2,31
vCtrl,71.99532879818713,3,4320,1,{},1,{},357,357,4,d+,1,1,-1,13,0,{},{},{},{},31,112,1,101,1,1,31
vCtrl,72.01185941043205,3,4321,3,{},0,{},357,357,4,d+,1,1,0,14,0,{},{},{},{},31,112,1,101,1,0,31
f1Ctrl,72.06417233560214,3,4324,1,80,8,0,377,357,4,d+,1,1,1,14,0,{},{},{},{},31,112,1,121,1,8,31
vCtrl,72.0783219954661,3,4325,1,{},9,{},377,377,4,d,1,1,1,3,0,{},{},{},{},31,112,1,121,1,9,31
vCtrl,72.09507936508062,3,4326,1,{},10,{},377,377,4,d,1,1,-1,4,0,{},{},{},{},31,112,1,121,1,10,31
vCtrl,72.11181405895819,3,4327,1,{},9,{},377,377,4,d,1,1,-1,5,0,{},{},{},{},31,112,1,121,1,9,31
vCtrl,72.12780045351603,3,4328,1,{},8,{},377,377,4,d,1,1,-1,6,0,{},{},{},{},31,112,1,121,1,8,31
vCtrl,72.14419501133918,3,4329,1,{},7,{},377,377,4,d,1,1,-1,7,0,{},{},{},{},31,112,1,121,1,7,31
vCtrl,72.16056689342535,3,4330,1,{},6,{},377,377,4,d,1,1,-1,8,0,{},{},{},{},31,112,1,121,1,6,31
vCtrl,72.17716553288115,3,4331,1,{},5,{},377,377,4,d,1,1,-1,9,0,{},{},{},{},31,112,1,121,1,5,31
vCtrl,72.19385487528479,3,4332,1,{},4,{},377,377,4,d,1,1,-1,10,0,{},{},{},{},31,112,1,121,1,4,31
vCtrl,72.21054421768842,3,4333,1,{},3,{},377,377,4,d,1,1,-1,11,0,{},{},{},{},31,112,1,121,1,3,31
vCtrl,72.22725623582902,3,4334,66,{},2,{},377,377,4,d,1,1,-1,12,0,{},{},{},{},31,112,1,121,1,2,31
vCtrl,73.32551020408317,3,4400,1,{},1,{},377,377,4,d,1,1,-1,13,0,{},{},{},{},31,112,1,121,1,1,31
vCtrl,73.34124716553443,3,4401,3,{},0,{},377,377,4,d,1,1,0,14,0,{},{},{},{},31,112,1,121,1,0,31
f1Ctrl,73.39530612245062,3,4404,0,80,8,0,425,377,4,d,1,1,0,14,0,{},{},{},{},31,112,1,169,1,8,31
enBit,73.39548752834632,3,4404,0,0,8,0,425,425,4,c,0,1,0,2,0,{},{},{},{},31,112,1,169,1,8,0
enBit,73.39589569161156,3,4404,0,0,8,8,425,425,4,c,1,1,0,2,0,{},{},{},{},31,112,1,169,1,8,31
enBit,73.39594104308549,3,4404,0,0,8,8,425,425,4,c,0,1,0,2,0,{},{},{},{},31,112,1,169,1,8,0
enBit,73.39634920635072,3,4404,1,0,8,8,425,425,4,c,1,1,1,2,0,{},{},{},{},31,112,1,169,1,8,31
vCtrl,73.40752834467273,3,4405,1,{},9,{},425,425,4,c,1,1,1,3,0,{},{},{},{},31,112,1,169,1,9,31
vCtrl,73.42428571428727,3,4406,1,{},10,{},425,425,4,c,1,1,-1,4,0,{},{},{},{},31,112,1,169,1,10,31
